"store_name","store_address","store_type","lat","lon","parking","blonde","physio","coldbrew","no_cash","foreign_cash","certification_fd","deli_bus","ecp","close21","pet_zone","airport","seaside","university","terminal","resort","hospital","instore","subway","the_disabled","air_cleaner","eletric_vehicle_charging","service_icon","PRMS_Y","PRMS_M","PRMS_D","hour"
"스타벅스 울산주전비치점","울산광역시 동구 동해안로 667 (주전동)","general",35.5654,129.455,"True","True","True","False","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon09', 'icon21']","2023","1","10",NULL
"스타벅스 울산중리사거리DT점","울산광역시 남구 돋질로 310 (삼산동)","generalDT",35.5439,129.339,"True","True","True","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","False","False","['icon04', 'icon23', 'icon22', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19']","2015","12","17",NULL
"스타벅스 울산진장점","울산광역시 북구 진장17길 10 (진장동)","general",35.5626,129.356,"True","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","True","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon10', 'icon19', 'icon21']","2016","11","23",NULL
"스타벅스 울산태화강역DT점","울산광역시 남구 삼산로 379 (삼산동)","generalDT",35.5402,129.349,"True","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2023","5","24",NULL
"스타벅스 울산호계DT점","울산광역시 북구 산업로 1464 (신천동)","generalDT",35.6379,129.345,"True","True","True","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2020","4","6",NULL
"스타벅스 울산화봉점","울산광역시 북구 화봉로 75 (화봉동)","general",35.5886,129.367,"False","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","False","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon19']","2014","2","24",NULL
"스타벅스 원당DT점","경기도 고양시 덕양구 호국로 811 (주교동)","generalDT",37.6582,126.838,"False","True","False","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","False","False","['icon23', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19']","2014","12","16",NULL
"스타벅스 원주ICDT점","강원도 원주시 현충로 294 (태장동)","generalDT",37.3797,127.949,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2022","11","1",NULL
"스타벅스 원주기업도시DT점","강원특별자치도 원주시 지정면 기업도시로 224","generalDT",37.3714,127.872,"True","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","['icon04', 'icon23', 'icon22', 'icon19']","2024","1","3",NULL
"스타벅스 원주단구DT점","강원도 원주시 서원대로 443 (단구동)","generalDT",37.3285,127.953,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2022","1","11",NULL
"스타벅스 원주명륜DT점","강원도 원주시 남원로 588 (명륜동)","generalDT",37.336,127.95,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon21']","2018","10","22",NULL
"스타벅스 원주무실점","강원도 원주시 능라동길 73 (무실동)","general",37.333,127.93,"True","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2017","6","5",NULL
"스타벅스 원주반곡DT점","강원도 원주시 동부순환로 37 (반곡동)","generalDT",37.3198,127.972,"True","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon22', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2019","4","23",NULL
"스타벅스 원주봉화산DT점","강원도 원주시 서원대로 48 (단계동)","generalDT",37.3531,127.922,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2023","10","11",NULL
"스타벅스 원주시청점","강원특별자치도 원주시 시청로 27-1 (무실동)","general",37.3407,127.924,"True","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","False","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19']","2024","1","24",NULL
"스타벅스 원주터미널점","강원도 원주시 서원대로 178 (단계동)","general",37.3439,127.931,"False","True","True","False","True","False","False","True","False","True","False","False","False","False","True","False","False","False","False","True","True","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon12', 'icon19', 'icon21']","2012","9","25",NULL
"스타벅스 원주혁신도시점","강원도 원주시 혁신로 61 (반곡동)","general",37.3233,127.981,"True","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon19', 'icon21']","2016","11","15",NULL
"스타벅스 원흥역점","경기도 고양시 덕양구 원흥5로 25 (원흥동)","general",37.6494,126.877,"True","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon14', 'icon19', 'icon21']","2019","10","15",NULL
"스타벅스 월계역점","서울특별시 노원구 초안산로2라길26 월계동(104,105,106호)","general",37.6295,127.057,"False","True","True","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","True","False","False","False","['icon23', 'icon22', 'icon20', 'icon08', 'icon14']","2020","2","13",NULL
"스타벅스 월계이마트점","서울특별시 노원구 마들로3길 15 (월계동)","general",37.6272,127.062,"True","True","True","False","False","False","False","True","False","True","False","False","False","False","False","False","False","True","False","True","False","False","['icon04', 'icon23', 'icon22', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon10', 'icon19']","2013","1","29",NULL
"스타벅스 월계트레이더스점","서울특별시 노원구 마들로3길 15 (월계동)","general",37.6277,127.062,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","True","False","False","False","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon10']","2019","3","12",NULL
"스타벅스 월곡역점","서울특별시 성북구 화랑로 76, 101-1호 (하월곡동)","general",37.6017,127.04,"True","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","True","True","True","False","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon10', 'icon14', 'icon19']","2013","5","9",NULL
"스타벅스 월드마크센텀점","부산광역시 해운대구 센텀동로 25, 1층 (우동)","general",35.1714,129.131,"True","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","True","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon14', 'icon19', 'icon21']","2011","9","7",NULL
"스타벅스 월평트레이더스점","대전광역시 서구 한밭대로 580 (월평동)","general",36.358,127.363,"True","True","True","False","False","False","False","True","False","True","False","False","False","False","False","False","False","True","True","True","True","False","['icon04', 'icon23', 'icon22', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon10', 'icon14', 'icon19', 'icon21']","2011","7","6",NULL
"스타벅스 웨스턴돔B점","경기도 고양시 일산동구 정발산로 24 (장항동)","general",37.6544,126.773,"True","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon19', 'icon21']","2011","4","1",NULL
"스타벅스 은평구청입구점","서울특별시 은평구 은평로 170 (응암동)","general",37.601,126.927,"True","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2014","5","12",NULL
"스타벅스 은평이마트점","서울특별시 은평구 은평로 111 (응암동)","general",37.6004,126.92,"True","True","False","False","False","False","False","True","False","True","False","False","False","False","False","False","False","True","False","True","True","False","['icon04', 'icon23', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon10', 'icon19', 'icon21']","2005","10","12",NULL
"스타벅스 은행동점","대전광역시 중구 중앙로 164 (은행동)","general",36.3291,127.428,"False","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","True","True","False","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon14', 'icon19']","2004","12","17",NULL
"스타벅스 은행사거리점","서울특별시 노원구 중계로 217, 중흥빌딩 103,203호 (중계동)","general",37.6505,127.076,"False","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2008","2","29",NULL
"스타벅스 을숙도강변DT점","부산광역시 사하구 하신번영로 381-6 (하단동)","generalDT",35.1153,128.96,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon19']","2016","6","28",NULL
"스타벅스 을지로2가점","서울특별시 중구 삼일대로 358 (을지로2가)","general",37.5663,126.988,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","True","False","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon14', 'icon19']","2016","5","18",NULL
"스타벅스 을지로4가역점","서울특별시 중구 을지로 170 (을지로4가)","general",37.5667,126.997,"True","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","True","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon14', 'icon19', 'icon21']","2019","11","12",NULL
"스타벅스 을지로경기빌딩점","서울특별시 중구 남대문로10길 9 (삼각동) 경기빌딩","general",37.5671,126.983,"False","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","['icon23', 'icon22', 'icon20', 'icon14']","2015","10","22",NULL
"스타벅스 을지로국제빌딩점","서울특별시 중구 남대문로 109 (다동)","general",37.567,126.982,"False","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","True","True","False","False","['icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon14', 'icon19']","2017","7","13",NULL
"스타벅스 을지로삼화타워점","서울특별시 중구 을지로5길 16 (을지로2가) 1층","general",37.5669,126.985,"True","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","True","True","False","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon14', 'icon19']","2012","3","15",NULL
"스타벅스 을지로한국빌딩점","서울특별시 중구 을지로 50, 1층 (을지로 2가)","general",37.5657,126.983,"False","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","True","True","False","['icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon14', 'icon19', 'icon21']","2011","4","8",NULL
"스타벅스 을지병원사거리점","서울특별시 강남구 논현로 752 (논현동,구산빌딩)","general",37.5192,127.029,"False","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","True","False","True","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon14', 'icon21']","2015","4","14",NULL
"스타벅스 의왕내손점","경기도 의왕시 내손중앙로 4 (내손동)  벨포레스퀘어 G111~116호","general",37.3891,126.977,"True","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon21']","2020","12","23",NULL
"스타벅스 의왕롯데몰점","경기도 의왕시 바라산로 1 (학의동), GF층 일부","generalWT",37.3754,127.009,"True","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon10', 'icon19', 'icon21']","2021","9","2",NULL
"스타벅스 의왕삼동DT점","경기도 의왕시 덕영대로 182 (삼동)","generalDT",37.3167,126.957,"True","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon21']","2023","3","23",NULL
"스타벅스 의왕청계DT점","경기도 의왕시 안양판교로 246 (청계동)","generalDT",37.3884,126.998,"True","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","True","False","['icon04', 'icon23', 'icon_delivers_service', 'icon21']","2020","1","15",NULL
"스타벅스 의왕포일점","경기도 의왕시 안양판교로 89 (포일동)","general",37.3961,126.984,"False","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon19', 'icon21']","2017","4","18",NULL
"스타벅스 의왕현대모비스점","경기도 의왕시 철도박물관로 37 (삼동)","general",37.3247,126.952,"False","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","['icon23', 'icon22', 'icon20', 'icon21']","2023","8","30",NULL
"스타벅스 의정부공원점","경기도 의정부시 평화로 540 (의정부동)","general",37.7401,127.048,"False","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","True","True","True","False","['icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon14', 'icon19', 'icon21']","2017","11","17",NULL
"스타벅스 의정부금오점","경기도 의정부시 청사로48번길 7, 대송프라자 (금오동)","general",37.753,127.07,"False","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2013","7","16",NULL
"스타벅스 의정부녹양DT점","경기도 의정부시 비우로 119 (가능동)","generalDT",37.7585,127.04,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon14', 'icon19', 'icon21']","2015","12","1",NULL
"스타벅스 의정부민락점","경기도 의정부시 천보로 68 (민락동)","general",37.7455,127.094,"True","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon19', 'icon21']","2017","8","4",NULL
"스타벅스 의정부민락타운점","경기도 의정부시 오목로 196 (민락동)","general",37.7444,127.099,"False","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon23', 'icon22', 'icon20', 'icon19', 'icon21']","2020","6","16",NULL
"스타벅스 의정부송산역DT점","경기도 의정부시 충의로 95 (용현동)","generalDT",37.7402,127.086,"True","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","True","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon14', 'icon19', 'icon21']","2023","1","9",NULL
"스타벅스 의정부신곡DT점","경기도 의정부시 회룡로 269 (신곡동)","generalDT",37.7268,127.064,"True","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon22', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2019","6","14",NULL
"스타벅스 의정부예술의전당DT점","경기도 의정부시 경의로 31 (의정부동)","generalDT",37.7331,127.039,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2018","12","18",NULL
"스타벅스 의정부용현DT점","경기도 의정부시 시민로 468 (용현동)","generalDT",37.7304,127.084,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2018","6","7",NULL
"스타벅스 의정부이마트점","경기도 의정부시 민락로 210 (민락동)","general",37.7432,127.103,"True","True","True","False","False","False","False","True","False","True","False","False","False","False","False","False","False","True","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon10', 'icon19', 'icon21']","2020","10","6",NULL
"스타벅스 의정부장암DT점","경기도 의정부시 동일로 114 (장암동)","generalDT",37.6992,127.055,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon14', 'icon19', 'icon21']","2020","12","2",NULL
"스타벅스 의정부회룡역DT점","경기도 의정부시 평화로 341 (호원동)","generalDT",37.7224,127.047,"True","True","True","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","True","True","True","False","['icon04', 'icon23', 'icon22', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon14', 'icon19', 'icon21']","2016","12","13",NULL
"스타벅스 이대ECC점","서울특별시 서대문구 이화여대길 52 (대현동) 이화여자대학교 B415호","general",37.5616,126.947,"True","True","True","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","True","False","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon08', 'icon19']","2008","4","29",NULL
"스타벅스 이대R점","서울특별시 서대문구 이화여대길 34 (대현동)","reserve",37.5585,126.946,"False","False","True","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","True","False","False","False","['icon22', 'icon08', 'icon14']","1999","7","15",NULL
"스타벅스 이대역점","서울특별시 서대문구 신촌로 183 (대현동)","general",37.5571,126.946,"False","True","True","False","True","False","False","False","False","True","False","False","False","True","False","False","False","False","True","True","False","False","['icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon08', 'icon14', 'icon19']","2022","12","6",NULL
"스타벅스 이마빌딩점","서울특별시 종로구 종로1길 42 (수송동)","general",37.5739,126.979,"True","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon19', 'icon21']","2011","6","23",NULL
"스타벅스 이마트타워점","서울특별시 중구 세종대로7길 37 (순화동) 1층","general",37.5607,126.973,"False","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","['icon23', 'icon22', 'icon20', 'icon14']","2023","4","27",NULL
"스타벅스 이수역사거리점","서울특별시 서초구 서초대로 3-4 (방배동, 방배디오슈페리움1)","general",37.4859,126.983,"False","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","True","True","False","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon14', 'icon19']","2017","8","1",NULL
"스타벅스 이수역점","서울특별시 서초구 동작대로 112 (방배동)","general",37.4865,126.983,"False","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","True","True","False","False","['icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon14', 'icon19']","2014","7","18",NULL
"스타벅스 이수자이점","서울특별시 동작구 사당로 300 (사당동 이수자이)","general",37.4844,126.98,"False","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","True","False","['icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon14', 'icon21']","2018","11","23",NULL
"스타벅스 이천ICDT점","경기도 이천시 부발읍 경충대로 2183 신하리 547외 6필지(547, 548-2, 3, 4, 5, 550-7,8)","generalDT",37.2578,127.483,"False","True","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","['icon23', 'icon22', 'icon20']","2021","None","None",NULL
"스타벅스 이천사음DT점","경기도 이천시 경충대로 3045 (사음동)","generalDT",37.2991,127.408,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon19']","2017","9","27",NULL
"스타벅스 이천증포DT점","경기도 이천시 이섭대천로 1445 (증포동)","generalDT",37.2966,127.457,"True","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon21']","2019","2","25",NULL
"스타벅스 이천터미널점","경기도 이천시 중리천로 84 (중리동)","general",37.2782,127.446,"False","True","True","False","True","False","False","True","False","True","False","False","False","False","True","False","False","False","False","True","False","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon12', 'icon19']","2012","2","8",NULL
"스타벅스 이천하이닉스점","경기도 이천시 부발읍 경충대로 2100 외 101호, 102호, 201호","general",37.2525,127.49,"True","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon19']","2013","8","26",NULL
"스타벅스 이촌점","서울특별시 용산구 이촌로 276 (이촌동)","general",37.5186,126.977,"False","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","True","False","False","True","True","False","['icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon13', 'icon19', 'icon21']","2017","9","27",NULL
"스타벅스 이태원역점","서울특별시 용산구 이태원로 188 (이태원동)","general",37.5343,126.995,"False","True","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","True","True","False","['icon23', 'icon22', 'icon_delivers_service', 'icon14', 'icon19', 'icon21']","2018","9","11",NULL
"스타벅스 익산동산DT점","전라북도 익산시 평동로 722 (동산동)","generalDT",35.929,126.958,"True","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon19', 'icon21']","2021","12","14",NULL
"스타벅스 익산모현점","전라북도 익산시 선화로 106 (모현동1가)","general",35.9484,126.942,"True","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon19', 'icon21']","2019","2","12",NULL
"스타벅스 익산어양점","전라북도 익산시 하나로 495 (영등동)","general",35.9645,126.98,"True","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","['icon04', 'icon23', 'icon22', 'icon19']","2023","8","22",NULL
"스타벅스 익산영등DT점","전라북도 익산시 무왕로 1005 (영등동)","generalDT",35.9593,126.969,"True","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon13', 'icon19', 'icon21']","2016","12","20",NULL
"스타벅스 익산영등점","전라북도 익산시 무왕로 1052 (영등동)","general",35.9582,126.974,"True","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","True","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon10', 'icon19', 'icon21']","2012","3","2",NULL
"스타벅스 인덕원역점","경기도 안양시 동안구 흥안대로 519, 아이퍼스트타워 1~2층 (관양동)","general",37.4003,126.976,"True","True","True","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","True","False","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon14', 'icon21']","2013","1","10",NULL
"스타벅스 인사점","서울특별시 종로구 인사동길 14 (인사동)","general",37.5722,126.987,"False","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False","['icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon21']","1994","12","17",NULL
"스타벅스 인천간석DT점","인천광역시 남동구 경원대로 974 (간석동)","generalDT",37.4697,126.691,"True","True","True","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2017","2","17",NULL
"스타벅스 인천갈산DT점","인천광역시 부평구 장제로 371 (갈산동)","generalDT",37.5189,126.732,"True","True","True","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon19', 'icon21']","2015","5","27",NULL
"스타벅스 인천강화DT점","인천광역시 강화군 강화읍 강화대로 343","generalDT",37.7426,126.492,"True","False","True","False","True","False","False","True","False","True","False","False","False","False","True","False","False","False","False","True","True","False","['icon04', 'icon22', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon12', 'icon19', 'icon21']","2019","12","17",NULL
"스타벅스 인천검단DT점","인천광역시 서구 검단로 812 (불로동)","generalDT",37.6169,126.689,"True","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon19', 'icon21']","2024","1","5",NULL
"스타벅스 인천경원대로DT점","인천광역시 부평구 경원대로 1118 (십정동)","generalDT",37.4802,126.698,"True","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False","False","['icon04', 'icon23', 'icon22', 'icon20', 'Moon_icon_16x16_230324', 'icon19']","2024","5","14",NULL
"스타벅스 인천계산역DT점","인천광역시 계양구 경명대로 1105 (계산동)","generalDT",37.5435,126.73,"True","True","False","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","True","True","True","False","['icon04', 'icon23', 'icon20', 'icon_delivers_service', 'Moon_icon_16x16_230324', 'icon14', 'icon19', 'icon21']","2020","7","23",NULL
"스타벅스 인천계양점","인천광역시 계양구 장제로 808 (계산동)","general",37.5398,126.735,"False","True","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon23', 'icon22', 'icon_delivers_service', 'icon19', 'icon21']","2015","1","8",NULL
"스타벅스 인천공촌DT점","인천광역시 서구 경명대로694번길 2 (공촌동)","generalDT",37.5516,126.685,"True","True","True","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","True","False","['icon04', 'icon23', 'icon22', 'icon20', 'icon_delivers_service', 'icon19', 'icon21']","2021","12","14",NULL
"스타벅스 인천공항T1에어4F점","인천광역시 중구 공항로 272 (운서동) 인천공항1터미널 에어4층","general",37.4502,126.451,"False","True","True","False","False","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False","['icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon07']","2024","5","9",NULL
"스타벅스 인천공항T2에어점","인천광역시 중구 제2터미널대로 444 (운서동)인천공항2터미널 3층 Air side","general",37.4659,126.433,"False","True","True","False","False","False","False","False","False","True","False","True","False","False","False","False","False","False","False","True","False","False","['icon23', 'icon22', 'Moon_icon_16x16_230324', 'icon07', 'icon19']","2024","4","29",NULL
"스타벅스 인천공항T2입국점","인천광역시 중구 공항로 272 (운서동) 제2여객터미널 1층 환영홀지역 23-202","general",37.4678,126.432,"False","True","True","False","False","True","False","False","False","True","False","True","False","False","False","False","False","False","True","True","False","False","['icon23', 'icon22', 'icon05', 'Moon_icon_16x16_230324', 'icon07', 'icon14', 'icon19']","2018","1","4",NULL
"스타벅스 인천공항랜드점","인천광역시 중구 공항로 271 (운서동)","general",37.449,126.451,"False","True","True","False","False","True","False","False","False","True","False","True","False","False","False","False","False","False","True","True","False","False","['icon23', 'icon22', 'icon05', 'Moon_icon_16x16_230324', 'icon07', 'icon14', 'icon19']","2008","7","15",NULL
